"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Chlvar"	-0.739780864901202	-0.269302608870187	-0.262243261775464	-0.539366522237653	0.778466462383368	-0.552666308914068	-0.147638894489929	-0.559858836528548	-0.562656206681434	0.0582198762714018	0.0651457696242491	0.649955900122487	2.24174054888605	1.47262902473989	0.722544226172033	4.64757057572098	6.17326685468952	-0.0727211592162782
"Cocsub"	-0.65605906722133	0.302524922679405	-0.220977806581615	-0.183231696575492	0.988736284851426	-0.600895885189344	0.119718770470401	-0.542864656434954	-0.443066779368164	0.0816354531490466	0.370579063497072	2.4733836528778	2.57587589080694	1.83486461494638	0.583769704270799	4.04720507731188	4.2171618926364	0.175139550821422
"Ast_sp"	-0.85065471279924	-0.427341418276506	-0.638080592051082	-0.624013620089743	1.31883153687559	-0.6478479741044	-0.388196896416934	-0.740787379873311	-0.759473518105117	0.323589946665868	-0.420876185182603	-0.462878917214009	1.70065892550835	2.09043802950314	1.02425099592282	10.2634319892641	17.1322392987333	-0.751441616617447
"Naegru"	-0.831724761184366	0.226681923647354	-0.809440111339313	0.318628908511215	0.0602812641292825	-0.32101758007983	0.223983484891332	-0.357644959401754	-0.812251227723892	0.0436332286934663	-0.790047052650434	-0.951630767521853	-0.273677471792507	-0.0456140151225407	0.100892840873791	0.231840097737748	0.129902316810657	-0.835226646792248
"Trivag"	-0.713818734855925	0.342498733061628	-0.581142928848063	0.402981947848831	0.160888893239803	-0.458986673116774	-0.0683617087612278	-0.339098428273867	-0.415784776806664	0.571635500830687	-0.476178101572819	-0.0436950772815045	-0.0566356122500552	-0.164864502841859	-0.1732903965989	0.87958324344805	0.559241337888419	-0.609353111308621
"Monbre"	-0.52309099685754	-0.1075282532011	-0.312322428843854	-0.48859030779758	0.541100825568856	-0.455588651111999	-0.209024571152662	-0.655430404024173	-0.513310054571998	0.493478194051389	-0.126336557776686	-0.194590350627881	0.344557534910593	0.443104498832171	0.36751986990956	0.527274189198891	0.198463009434811	-0.173924876718094
"Sal_sp"	-0.724988387632417	-0.671701983591071	-0.564416173275854	-0.664846762343116	0.683423102163286	-0.734738267532001	-0.630074257466689	-0.826976880753908	-0.722159569539984	-0.16541028059566	-0.405167706197882	-0.142524704160646	1.00596746046822	1.76332707083166	1.54636386283922	1.10798903348926	1.3613085867615	-0.297460515309617
"Ampque"	-0.615057505982769	-0.0647818973018197	-0.502685306049285	-0.433221899761754	0.626368300722484	-0.00911503189777663	-0.0656031156108276	-0.234646672441661	-0.532380944643434	0.674792952396797	-0.223084333652263	0.140028458655648	0.850716013387176	1.69864606889826	2.95037678395177	1.24849405007933	1.05846106120402	-0.0368503033080125
"Nemvec"	-0.479387891177852	-0.00101607423211178	-0.334799918795289	-0.228941031404632	0.0771437431064056	-0.0600090252843385	-0.126671303293672	-0.217824872301105	-0.302989169974826	0.37901177734555	-0.143927592660887	0.882849869073118	-0.128337553738885	0.0928879958774201	0.079910700592685	0.109713433767253	0.10951713917681	-0.0896730589642133
"Acrdig"	-0.39726097537217	0.297638026640747	-0.326043541057669	-0.0555949190494549	0.0729932040609359	-0.428390536971801	0.0726729383657182	-0.163092242860251	-0.312737090456352	0.25560639681851	-0.122905214147288	-0.0672480373467841	-0.0412069837047805	0.0256648359530917	-0.0795803654057474	0.580577074796897	0.401729707106618	-0.115273078084184
"Hydmag"	-0.231429061618931	-0.0109443935909521	0.0421844865459573	-0.439726205457402	-0.0505624613652453	0.0475078616437421	-0.160331388340992	-0.125094883161591	0.0546555436982479	0.618236188038769	2.24930052711673	4.84146233602402	0.0250070176860865	0.0690979644293169	-0.169971695348578	1.27168106459659	1.66617810327167	1.03598630456427
"Alamos"	-0.239770212794542	0.217857559344155	-0.151806805935835	-0.188917731755273	-0.0802244443756617	-0.0853549142485375	0.0222004707891436	-0.0695696093373579	0.0256196257734713	0.031505371812078	0.120529978045394	1.49655380987366	-0.130516885514874	-0.0602463269645577	-0.0297741971808145	0.170522159266561	0.0129579775245951	0.379391885153796
"Mnelei"	-0.307775315677143	0.324508109706078	-0.192264827410434	-0.260724055610075	0.0172959939345442	-0.111665790973199	0.0726645927733474	-0.0934226709911783	-0.0630787744454751	0.260632764453815	0.010478831322187	3.04727028254034	-0.396364909660986	-0.0788821316462408	0.0501422658560007	0.949811959721953	1.07451055329544	-0.317534479467424
"Schmed"	0.139399073370408	0.424213200474592	0.432103806077965	-0.0428896989316009	-0.126222834978701	-0.154673989652442	0.204247546790644	-0.0718069897915875	0.749357455164602	0.51628895063589	1.66980996994586	5.12895979735635	-0.139663435284336	-0.197909932923093	-0.30757307699796	0.178549866291562	0.146838013665533	0.751555776540514
"Schman"	-0.277317160062373	-0.0134605105125198	-0.054205500731118	0.263851652403512	0.0866402874513328	-0.415197798841657	-0.0787711066589796	-0.205338711105842	-0.148671828108495	0.852931871360186	0.564860732212655	-0.56335607502456	0.00358010953727806	-0.142018284128491	0.0220462486246949	-0.0424712368061142	-0.414491951729834	-0.0802132948619601
"Closin"	0.118543071451907	0.295330707823346	-0.133109271923641	0.141057822556185	-0.0146122325008547	-0.398879360963727	-0.0578777910156099	-0.356354499940844	-0.162213712480216	-0.091000162220701	-0.37110909389565	-0.455899370137818	0.0279720943636919	-0.0132025406599421	-0.0357412945249132	0.310243125671835	0.026263261127175	-0.0206545173962227
"Patmin"	-0.0240685889444865	0.241872063781202	-0.0404911278455684	-0.210197314809709	0.446991877102613	0.245882356602576	0.0998820514330604	-0.182356574242008	-0.142391841800128	0.565003287527251	0.255620387353578	0.905153941688775	0.342189080564931	0.884891225735341	1.60631748399415	0.674052848740381	0.866740689563721	-0.0178672699142424
"Lytvar"	-0.192988625954651	0.0823342097229146	-0.271614662505922	-0.104314775783009	0.586152639667856	-0.072382791851911	-0.0328003437838427	-0.27712426408215	-0.215251798034747	1.12541363700895	-0.118074945448054	1.53157229948446	0.450326287102499	0.725467824448211	1.1072119418574	0.453452315600995	0.655282382396607	0.94203557770462
"Strpur"	-0.0260081607602256	-0.02858254567332	-0.184601190199941	-0.180525058339605	0.469492616329211	-0.13135582602871	-0.0602748470797022	-0.231173683725568	-0.171812751457439	0.435383008816157	-0.0130355605086851	0.938497129534318	0.369920190712144	0.655641952498386	1.08650698007957	0.314960092647752	0.681050295563148	-0.252995754832203
"Oikdio"	-0.24760600373099	1.14593027653044	0.100514996509095	0.428905156738628	-0.310763635777023	-0.51313811991215	0.405204334452199	-0.176550515838274	0.0350470484697141	-0.380637063933527	0.597128834343058	1.42268017908329	-0.433780329882543	-0.362434140018	-0.469365470756722	0.255898008987776	-0.260092236356596	0.620226321242419
"Cioint"	-0.0843139985159098	-0.0987766534812954	-0.0989990550108791	-0.407282823071477	0.167662374169066	-0.243086898349433	-0.120370431487939	-0.0213132075614744	-0.152721914834812	0.696811548539663	0.0362441289642461	0.931024830895249	-0.011281735727716	0.194464260720333	0.100842024079137	0.714190516321654	0.585614659554593	0.802593039413886
"Petmar"	-0.189400630230009	-0.00543875713066435	-0.218832126453612	-0.0836597649070386	0.0826586509342206	-0.507944093045561	0.0575239600480457	0.0459795332360269	-0.315353727164555	0.220414588632929	0.0740131473956084	0.837697545669517	0.301966158057948	0.215617418678492	0.229865073329489	1.10399475080317	1.19689639769856	0.825607917268807
"Calmil"	-0.756841328346999	-0.0750901562338177	-0.603713117067149	-0.18691817525352	-0.103480023017484	-0.579529606757444	0.0343999133455873	-0.146110653964219	-0.442095593657977	0.102032921583076	-0.498955241725007	-0.293476902009716	-0.0787553879512575	-0.177539299152962	-0.0687625025818285	2.01864815084897	0.747443566752164	-0.718219191409515
"Leueri"	-0.722436584523951	-0.0786154540989828	-0.539630498928367	-0.206535782735984	0.178717919030259	-0.573166973049848	0.0171238438409044	-0.109808733400679	-0.470786647715757	0.29094146746363	-0.281792044948851	-0.303085497408714	0.0860745503608108	0.110923023527621	0.108990635234636	2.24020466969265	1.19433480675194	-0.543107697875926
"Salsal"	-0.403454158303238	-0.379861271087537	-0.463339758231409	-0.463847496646114	0.225998874157634	-0.138863751182417	-0.25189959340826	-0.245415685505465	-0.440842750782561	0.519673986760096	-0.419297584116996	-0.624960905930385	0.22904722497903	0.214125437562718	0.331393311201822	1.30772839014214	1.6124163148034	-0.491176516281585
"Gadmor"	-0.49755804741226	-0.423998697939141	-0.311011014439067	-0.485921805056212	0.137895354687016	-0.533523910470627	-0.236570498046314	-0.0736034918449084	-0.2930620652891	0.198870347214499	0.00268743182950968	0.33445689490281	0.430088865395288	0.307249923009753	0.337059418459875	1.09714292516745	1.88066240974378	-0.121586653923964
"Orenil"	-0.590669260227495	-0.233072598273652	-0.488458010775171	-0.446272628571682	0.259346328003747	-0.5542392382712	-0.262537521188009	-0.0759133275753813	-0.530711872693787	0.022639802891301	-0.324034058072561	-0.0473734152048281	0.189549517807632	0.448550405939226	0.438313713594362	3.35176933945724	5.38597243841848	-0.315112278145228
"Neobri"	-0.575130449614758	-0.253268590841015	-0.482946593228057	-0.459775339478927	0.243022104463326	-0.553291084881245	-0.262323551718835	-0.0682597144288883	-0.537347189481342	-0.010846890588477	-0.318652357978128	-0.135848163496985	0.206404256999298	0.460763713718394	0.418508578578174	3.38672304224248	5.31277835975351	-0.32263983659887
"Mayzeb"	-0.681024316358462	-0.195432984136921	-0.48881532213394	-0.227876517499079	0.141217682699289	-0.452328178231162	-0.116075107610247	-0.01841953745531	-0.436326719350494	0.151651342609091	-0.0328738269234837	0.141473063412031	0.174058069334518	0.214870700248383	0.124094399878423	2.89286812671606	4.62363108907853	-0.290363624003775
"Hapbur"	-0.57836409200632	-0.244779749536957	-0.48743699842303	-0.45143316864184	0.250782358330733	-0.552502987783969	-0.263132520060231	-0.0737356212880499	-0.537063969423568	-0.00120611259523898	-0.33551796077017	-0.106803144135406	0.217296515004613	0.461745553541016	0.411651787194632	3.34115908177654	5.1615743632859	-0.331374787983688
"Labfue"	-0.365097334914028	-0.188842892774689	-0.269753573302976	-0.387963648345558	0.162583729996291	-0.306164538031048	-0.223874617419253	-0.0440550900653188	-0.253634641363411	-0.00573823569870061	-0.106437810781956	0.330767106628541	0.0410355381620177	0.344771573923314	0.33149742077403	3.09761919423541	4.07676934149704	-0.270455607872468
"Mchcon"	-0.442793681068231	-0.193583187870056	-0.335475266513976	-0.399600878203017	0.183300995616494	-0.329445957092687	-0.229596138263952	-0.0488032564539062	-0.310756122766263	0.00669763717423877	-0.172657179772567	0.478363466878713	0.0936386276429118	0.377216614682164	0.354242553321952	3.22055622974383	4.54909213334879	-0.268646863837746
"Melaur"	-0.465233290070651	-0.217003016739579	-0.360337946432768	-0.421555349106408	0.208362883118517	-0.33419084611238	-0.247017884453466	-0.067727251074021	-0.385910101977939	-0.00152280787607631	-0.16361353610226	0.36076724017094	0.108997191208476	0.402828133190629	0.385371583086609	3.39668687963675	4.64714936849378	-0.303842573073849
"Rhaeso"	-0.313080008271961	-0.158798482707222	-0.217712990473991	-0.351725643664709	0.135803921095942	-0.269440183535369	-0.198789363177083	-0.0351167589789584	-0.179120132476704	0.0245499127745968	-0.0605580013192606	0.277190612583218	0.0174021838385087	0.305787801989102	0.308214676496232	2.88668796617664	3.4593882799782	-0.238878334694778
"Punnye"	-0.565980867400188	-0.243605410026498	-0.479611450522665	-0.451823010583021	0.24939933436331	-0.547937729534455	-0.263061464201387	-0.0733774833932476	-0.531720211253238	0.00168547801981377	-0.332926620381834	0.0270507796084357	0.213464984129357	0.456897499302338	0.410255394674143	3.32573007098027	5.07572678122585	-0.338567792021436
"Diclab"	-0.677828047131923	-0.373809277060523	-0.538037414941519	-0.502813929084908	0.261746200796652	-0.579966229842333	-0.26271567327853	-0.0994151922315107	-0.555309512355405	0.200354827849151	-0.280785602413704	-0.254126865674366	0.223985839745341	0.438263462577223	0.428388414308264	3.19213038498807	4.21982180879744	-0.34563903997801
"Tetnig"	-0.517530004290203	-0.117271275822525	-0.265834550574448	-0.381559910453821	-0.0360637200564708	-0.617597172502819	-0.163221243997606	-0.002198825259946	-0.258354481428487	-0.130810493607921	0.12879121178258	0.781941222463167	-0.0935092039202865	0.0966102931331317	0.213431776092753	2.97913699425993	4.26817220450759	0.387179942737978
"Takrub"	-0.536819270963749	-0.141377970364237	-0.379028907315168	-0.304734651035626	0.0667223245145786	-0.591320409150574	-0.153750832510997	0.033661330455204	-0.361884801444625	-0.0612512671697348	-0.0951281500585456	0.456964834739014	-0.0268997839168746	0.150772784993132	0.330302226303716	2.873685979956	4.18081504706296	0.103728009831189
"Gasacu"	-0.441745337529079	-0.353673775665281	-0.148631878121113	-0.424300162977462	0.0990522803062159	-0.588517790915677	-0.209997208054442	-0.0153423748689776	-0.181139996581583	-0.10979290656449	0.322818719536469	0.796966726838396	0.117906079223283	0.238808052138685	0.449240318956956	2.48429660150571	3.88709104852442	0.329650648668467
"Xipmac"	-0.576242687930828	-0.166103388761567	-0.359529894778049	-0.517384099375865	0.191464251405964	-0.567113682465507	-0.181297730652481	-0.0812090787870271	-0.359576553206198	0.0987592199840483	0.10648748852631	0.89895357928192	0.129088491802788	0.3278500742823	0.321784108357841	3.88379780833267	6.01550134719966	-0.0149239785758857
"Orylat"	-0.509854554777333	-0.139004078730577	-0.349938611238965	-0.392593134300449	0.228886563122307	-0.573906177120441	-0.20644274474789	-0.0650966576471644	-0.327715014812572	0.364456342429321	0.0209048889919957	0.738061718312855	0.162235026003763	0.308632531156507	0.399192330896872	3.85543808921579	5.38762044041649	-0.0289395329749843
"Danrer"	-0.500162681235601	-0.295047589155002	-0.274256854183838	-0.516469947159045	0.262370265806161	-0.516663842393522	-0.200083452531415	-0.0537578494832943	-0.273579898524218	0.0629145921321418	0.06823266767579	1.35307707868919	0.405727657623368	0.618990782120846	0.305260364148622	2.35737744255209	3.84797267135818	0.242555433642645
"Lepocu"	-0.681024316358462	-0.195432984136921	-0.48881532213394	-0.227876517499079	0.141217682699289	-0.452328178231162	-0.116075107610247	-0.01841953745531	-0.436326719350494	0.151651342609091	-0.0328738269234837	0.141473063412031	0.174058069334518	0.214870700248383	0.124094399878423	2.89286812671606	4.62363108907853	-0.290363624003775
"Xentro"	-0.705674403394769	-0.143818807190509	-0.501242525877135	-0.302212480996136	0.10069207013654	-0.0315200949064818	-0.129342176200428	-0.139640113535946	-0.447407083817783	0.533252214898486	-0.0683870444671397	-0.406094738618719	0.0949716552654315	0.174880963504409	0.138669464637398	2.42699200578913	3.60362005870826	0.598346784121987
"Tupbel"	-0.86328515559264	0.0299052338102487	-0.712569737635634	-0.27237439194421	0.529789872926677	-0.486464493377738	-0.134645609902626	-0.0916193655733788	-0.464911690854127	1.01915315334628	-0.31240596244132	-0.346535041523276	0.183820584842833	0.72155593952778	0.365966752184437	1.55375287303278	2.87870323330785	-0.72980333164778
"Macfas"	-0.880195288220336	0.0430398283790594	-0.76698402681871	-0.177299096084507	0.231299395506678	-0.401943856409979	-0.0780435840617488	-0.167322402193529	-0.583819061077136	0.567076071413038	-0.506040459680888	-0.294950107859663	-0.0648112992481542	0.0653958260070013	0.0595386578256915	1.72049051654602	2.79918806654163	-0.779189134667423
"Papanu"	-0.869397331802768	0.0279539002064682	-0.75808084881571	-0.188965375640819	0.192025225196565	-0.409685856941368	-0.0793732758105657	-0.1867861290191	-0.525784029922542	0.517413901615322	-0.481177533173222	0.0441736570788705	-0.107582029418972	0.035365636890207	0.0374659248592885	1.61428247842988	2.62410349712907	-0.756771247386537
"Nomleu"	-0.884582103663887	0.0477032515761179	-0.77037408376363	-0.166032478453917	0.224178645939941	-0.397389947476093	-0.0765394334415765	-0.184039509572467	-0.571414805955062	0.572458866117266	-0.486023942053576	-0.147916950490735	-0.082249494698024	0.0624771189646218	0.0364928952482358	1.76812373958688	2.76333713356241	-0.76335918604589
"Gorgor"	-0.871320418737798	0.023611904930424	-0.752201065810273	-0.151684589928743	0.400110733597158	-0.408761613838569	-0.107996365000071	-0.201837715636454	-0.588749128876644	0.606582415917871	-0.467987590930662	-0.114799387520936	-0.0397971315492028	0.0954309472399573	0.0734564592780099	1.70937557438631	2.89093486287693	-0.748961288613081
"Homsap"	-0.888131041238794	0.0584237866029647	-0.762516175005973	-0.205907390337181	0.252711458920267	-0.393594958216068	-0.0586689379090206	-0.16488547332635	-0.566003773270022	0.59458469784464	-0.464943676762537	-0.0902987658911192	-0.0708479233091861	0.0819812779735978	0.0741598782737434	1.74340227794685	2.80162399233749	-0.748351876307304
"Pantro"	-0.884053172727689	0.0580382283229831	-0.760119265193186	-0.182629611427089	0.258430498734668	-0.395086937264155	-0.0647041426931119	-0.171130907700422	-0.568934010783411	0.598253463938893	-0.462348491761851	-0.0688697652749509	-0.0684439103285896	0.0835875910994077	0.073550240779882	1.73709330275636	2.81275799173384	-0.746057960364718
"Ponabe"	-0.883441583948004	0.0582314321837857	-0.762789497690722	-0.197207051411727	0.247239532758099	-0.378610983566071	-0.0686382935655032	-0.181345086093094	-0.583424077552052	0.59523853851454	-0.459806440943147	-0.152383373464675	-0.0671290030930528	0.0797501723732417	0.0756211621653341	1.73656372809555	2.70404335647599	-0.756011072093813
"Caljac"	-0.885451176003315	0.0644132134519863	-0.748265809470465	-0.195804429846593	0.282631623986647	-0.376572349139765	-0.0617260486808329	-0.177261933154055	-0.61561654564116	0.611060660067595	-0.425981410483382	-0.174405306781217	-0.0780063728017331	0.13177918193258	0.0979264677088782	1.70596528505985	2.81642944824023	-0.76128475823636
"Saibol"	-0.882061903579019	0.0588699147145597	-0.750377654185145	-0.192706731932164	0.272423209515898	-0.394248739219681	-0.0682919048933506	-0.158408257494596	-0.592389964972062	0.581881404796865	-0.456795121093486	-0.20272533934752	-0.0583192973352236	0.13040031353195	0.0936151630702864	1.7800714734604	2.97732901938269	-0.753871793114032
"Tarsyr"	-0.847394454431478	0.128645756223312	-0.749130129185955	0.409835470306259	0.198437635770248	-0.289923923536424	-0.0645546568438942	-0.176406396201684	-0.477272355201956	0.546327433500459	-0.483330295029296	-0.0344989085728264	-0.0740922275644007	0.125829546441744	0.00398768201958724	1.44460208238208	3.25498918107336	-0.73300539519833
"Daumad"	-0.869857629393747	0.120116011769595	-0.770397257414824	-0.150441475419838	0.17271498983696	-0.348753954319788	-0.0676980704297942	-0.138688934411846	-0.670093579815734	0.758005436162562	-0.536342607537662	-0.657099407473471	-0.0261108191000838	0.0675070023100419	0.0669440696214768	1.68795458368375	3.82544924612936	-0.782355910173247
"Otogar"	-0.876477308329458	0.0906239964834484	-0.685329991519786	-0.171599623209697	0.0938281649628741	-0.375285081935559	-0.071838281125588	-0.126842577510774	-0.596769579811434	0.921005080286511	-0.324722572789079	-0.241690492818302	-0.166142763747314	-0.0462374623771258	0.047239257988608	1.48944763737382	3.43810615509082	-0.74842417958674
"Orycun"	-0.785463672233973	0.188461868381444	-0.127694304363195	-0.130817710517705	0.0796162628056914	-0.436164689952968	-0.0245309992906804	-0.0518643102822637	-0.241294754039505	0.783865960791029	1.79221027141045	0.087516564339579	0.0285916306207911	-0.144063699558138	-0.134596161699982	1.90110661254865	3.14848900190652	-0.590743438165937
"Ochpri"	-0.785748860774321	0.118798456648633	-0.582842124580627	-0.139202227233749	0.24219386352133	-0.430666509865968	-0.0880018171658521	-0.125932253569258	-0.488601380314863	0.664626665409338	-0.418794644422639	0.0496906165069384	0.144790689708246	0.140436891703834	0.115950702047851	1.88193772256238	3.95591519378992	-0.721374023815927
"Musmus"	-0.877775420150185	-0.0694261982327564	-0.804180635531758	-0.166213162905471	0.299519007135183	-0.336743199613207	-0.199308815874668	-0.197847346843862	-0.711836607329213	0.874084742139307	-0.653608170086822	-0.554146865951809	0.122539377076422	0.273291493182549	0.214420142779163	1.34778382468946	2.23763810556673	-0.800983427804149
"Ratnor"	-0.860444152408554	-0.0426040770147639	-0.790146871499448	-0.0805887396176105	0.272255472866358	-0.347127252169606	-0.189183313912507	-0.207633764592518	-0.674221875005105	0.727937127798993	-0.650367180094645	-0.534811340590652	0.0589297244121297	0.24156411106014	0.225973348084915	1.25267331828538	2.07272534499031	-0.778004227077373
"Crigri"	-0.897767088070658	-0.0472202496772641	-0.825803911728461	-0.116663967349308	0.374439191017691	-0.313919475018095	-0.176590048655452	-0.197437152083652	-0.760318346206595	0.997633512452061	-0.700403443800797	-0.783132433334094	0.123057833511217	0.313180844702575	0.279348994120086	1.29498324891697	2.67315849562007	-0.848402890477652
"Micoch"	-0.846573643291835	-0.00875702230957203	-0.757232911670734	-0.132854076516089	0.274825204463618	-0.308233541379276	-0.162477702898716	-0.141181511114888	-0.648445048192579	0.76826637631773	-0.587341831926459	-0.4972623809176	0.0841556732943148	0.258063728953836	0.159636659375167	1.50553075796794	3.38183790386619	-0.772070657520129
"Spetri"	-0.88946711048039	0.137621951362847	-0.759958105426972	-0.140548401536843	0.198142355011998	-0.277255419162965	-0.0595263174062425	-0.142657210539008	-0.638092299113449	0.723209017339228	-0.438720927876209	-0.201679536528153	0.0467701778812222	0.135120754481513	0.0474302574473416	1.6722222409227	4.38487185265698	-0.729356742390556
"Dipord"	-0.856966047116473	0.00655876307070376	-0.727157266885552	-0.0988630313423247	0.0995970086641634	-0.477660210211446	-0.119664919725919	-0.213514439824221	-0.554001695103684	0.390750265841572	-0.401910935687464	-0.208823272420312	0.154364747327427	-0.0177260445932625	-0.0768655623752438	0.751489522540845	1.67679965222758	-0.257882458255476
"Jacjac"	-0.903267947798152	0.126412993561183	-0.814027502009627	0.319762794970272	0.452535907978538	-0.305140136220546	-0.122033245484615	-0.127036542534754	-0.69382618288272	0.848814701941784	-0.601261716850456	-0.414770153032599	0.543109697350224	0.5967213411962	0.369343953797357	1.05130370551427	1.87582067031466	-0.782673333301927
"Hetgla"	-0.885607548001711	0.157530958315745	-0.750933205217444	-0.187820882532139	0.183833328489315	0.214268453721925	-0.0724552950768435	-0.17114940624874	-0.550952757540607	0.737869629000851	-0.406210188426485	0.0674820731501381	-0.0275331308952983	0.0490103842024209	0.0738485809574224	1.77103395460178	3.92285389667612	-0.69423645079555
"Cavpor"	-0.84216102814654	0.131089086291302	-0.726938629824901	-0.1426156293268	0.226447375349604	-0.0549730066979132	-0.111216180766103	-0.200181110777091	-0.606755932136464	0.676784950619498	-0.383747335534313	0.0348925707099051	-0.00589592562232153	0.0773602940485423	0.0338251654531759	2.06879255028117	4.20180035696764	-0.66262374973567
"Octdeg"	-0.886233348014072	0.126887433670267	-0.689642546227826	-0.184489174722737	0.207559640933137	-0.315977125010448	-0.081867498671455	-0.167170134176931	-0.572427399886691	0.470587083722365	-0.109704308088963	-0.0539224384638131	-0.0537432517849543	0.175341456381131	-0.00948839514563376	1.8996291766362	3.76344792920688	-0.615533488286636
"Chilan"	-0.856922655140918	0.143399967899609	-0.692302136231528	-0.197955086575568	0.178098833562331	0.0305778488836612	-0.0876344286598398	-0.168692049441312	-0.507213825678955	0.577093138609777	-0.29259944175744	0.178795790310805	-0.0282688836510932	0.0950511287980219	0.0577689195149984	1.8353414863444	3.50752614752449	-0.647456634587055
"Chohof"	-0.867792326356287	0.176136814409479	-0.755753084549355	0.493655992281507	0.152140024019548	-0.205268722873752	-0.0695029292804241	-0.193892328009261	-0.642749375962436	1.20501649814318	-0.497139544647002	-0.307689312535128	-0.0181673314955324	-0.0440472956404386	-0.0945266252541123	1.54951500635897	2.59170527298751	-0.773727945499853
"Dasnov"	-0.885004669681888	0.139946292248516	-0.669184897364834	-0.108392037751902	0.169086993136331	-0.381861079408229	-0.0622123544170269	-0.133229228529542	-0.518414047571236	0.88402403725709	-0.0881074525408215	1.4692610685096	-0.0478268034685878	-0.099186331864351	-0.11474966190042	1.3998541729859	3.09099541459497	-0.551020409713696
"Equcab"	-0.832970158331383	0.149947226864958	-0.588638015580626	-0.124460923509851	0.121059746769534	-0.450847993668604	-0.0596689516011321	-0.120269466549806	-0.446815426234031	0.549013072122765	0.0887108635524454	-0.0869363097564674	-0.115390436868076	0.0183161171716948	-0.0598139465572982	1.44796005892876	3.09054725537794	-0.724839988786143
"Cersim"	-0.863607009023449	0.134986601124703	-0.534774525866813	-0.15341022500473	0.0900232350046472	-0.462329060527967	-0.0569268207696772	-0.118801719276943	-0.452995168059907	0.53801258612523	0.48616923953383	0.198021319868472	-0.118267917726203	-0.0619367434192464	-0.0492843303415341	1.36179470287454	3.03892482616325	-0.6710324697868
"Sorara"	-0.845169905300729	0.189568578103963	-0.635413117956603	-0.242167810923307	0.113524062350863	-0.407349299365585	-0.00277549822849315	-0.12614381186038	-0.309816843381542	0.439258294992699	-0.151779335195844	0.957951381780025	-0.0127195227005664	0.104144508772234	-0.0471222169741352	1.13262233112778	2.91449280767202	-0.582395699291096
"Concri"	-0.851792791428687	0.125129993102786	-0.605173987953459	-0.17201085040885	0.129539837527207	-0.500244799532808	-0.0659832912267312	-0.0574771813693465	-0.464050964431842	0.409076234013655	0.0134241525245605	0.987491320021801	0.209669567849388	-0.0333183208667076	0.051447421981277	1.87296473848913	3.58818087865978	-0.492574236318941
"Erieur"	-0.821479108201876	-0.0797991305877393	-0.650194315282185	-0.291193483975362	0.0913307603477722	-0.562148120635939	-0.160818674811402	-0.137948383617054	-0.531477372731079	0.229709940394945	-0.497120197571985	-0.255144341059289	-0.149049180425548	0.0205806703941071	0.18109602802418	4.7993018128527	37.2941137659462	-0.728836964662458
"Susscr"	-0.862006460715654	0.154868847521967	-0.671348928097747	-0.113522121075446	0.148385819023005	-0.389348310664685	-0.0690142442990241	-0.0573359463871567	-0.565988682346389	0.744433104436919	-0.250578104763267	-0.386867674157409	-0.066083761143747	-0.0289793589839326	-0.0124641193794301	2.21025915624744	3.35923529281954	-0.75205427171923
"Vicpac"	-0.850061731419908	0.212309997013696	-0.619704259256994	0.611877729983864	0.185977345407093	-0.375476762101973	-0.0771043949503551	-0.151359653022004	-0.555463754716351	0.610890855518908	-0.393933250016693	-0.12808517248401	0.120094254986346	0.239605802433117	0.0959021096139267	1.7328541786592	8.36490161485348	-0.666393314522892
"Camfer"	-0.848023402400508	0.136822408725346	-0.671960289603654	-0.119826368011481	0.0685755599376269	-0.360204642014354	-0.0671133934419245	-0.0833078021848336	-0.543686906923137	0.430130989641869	-0.26899608739603	-0.102667813293854	-0.0846173862431614	-0.00287501483506071	-0.0168754962417385	1.74620304522468	4.03912856241894	-0.638497284388577
"Turtru"	-0.837829852157193	0.108241944651514	-0.682766964844665	-0.131279264814893	0.100282603291317	-0.331073060802764	-0.0760925390543211	-0.0979010831061384	-0.441733223469005	0.888306679780838	-0.30495296102487	0.119249621275887	-0.112563738710718	0.0770695585729421	-0.0396546298138375	1.51242224128147	2.91209379347154	-0.672598392429603
"Oviari"	-0.881341349891488	0.12181536647648	-0.773817119263489	0.0173914285078844	0.29710712244987	-0.50298221842337	-0.116881283792448	-0.161231730642476	-0.63360822822683	2.50820651754382	-0.513384143045029	-0.265182341768377	-0.0383705168621927	-0.02831437726195	-0.0492070249400115	2.36969748145795	2.6871357179154	-0.737426623384248
"Bostau"	-0.887731894690184	0.114535817735424	-0.775260683550199	0.00340635144690606	0.313300632684483	-0.501366924396993	-0.12220588803119	-0.173082168740646	-0.630145874304546	2.72526749594309	-0.497271632858629	-0.148003061279679	-0.015204302865344	-0.0474824188497892	-0.0301838016933478	2.45163272606108	2.40267333658924	-0.744280651842449
"Ptevam"	-0.807361366751362	0.124175877541126	-0.594946563184905	-0.11113874118703	0.080729402277169	-0.362434670395118	-0.0659518710420449	-0.104784114832893	-0.443804355406321	0.526577522124974	-0.0171423596154828	1.07646682702611	-0.0403550591801106	-0.0191903480205381	-0.00125673084912856	1.49184337532871	3.10359742864812	-0.426909760384426
