Pelsin	24087	356411	105404	48920	920745	35460	945671	1023128	461622	97967	44397	1611	82031	272768	65744	183108	13647	4474
Ponabe	10027	775194	43320	120471	1432566	59739	1846975	1607577	231464	119909	16409	609	132799	403526	149338	183398	9862	1651
Procap	7872	459523	28313	114173	799899	26284	1086351	1019376	159960	63638	9531	689	73572	234126	101262	80548	4406	1725
Ptevam	5497	290133	34972	68400	488734	20057	635123	529771	203328	52855	12408	795	72595	130506	46468	99324	5540	3269
Pytmol	1	188	1	32	345	16	546	506	52	24	1	1	52	96	40	82	1	1
Ratnor	13075	986255	53651	227648	1894096	65199	2220387	2030530	324901	149894	15221	1003	168841	566664	231179	210498	10929	2837
Saibol	434	27068	3019	4167	130052	1816	141758	60429	46457	6626	1164	67	4321	28893	8800	8309	740	140
Sarhar	282	90411	3921	38230	153795	2453	303618	226198	16394	3668	592	16	25944	32845	21674	7314	260	88
Sorara	847	45468	6858	6848	98715	2274	111544	92301	51198	9421	3525	885	8413	23367	7378	9215	702	222
Spetri	741	60120	5119	9182	110676	3337	135394	124278	19594	10037	1365	69	11123	34050	10821	14569	1497	151
Susscr	295	21110	1823	3566	37410	1462	45413	45300	8042	3512	537	16	4011	11103	4109	5639	425	56
Taegut	3636	336435	28300	58424	607532	16723	784007	707974	99886	71689	14118	777	61425	170429	58964	171128	18993	1962
Tarsyr	25015	1551928	87636	264076	2754102	102763	3724036	3316777	557817	191134	28249	1470	252140	875850	283845	284504	24777	3770
Triman	498	36265	2240	6097	65455	1493	80617	78046	14035	7208	841	78	5808	17996	9116	6826	481	152
Tupbel	6621	445280	29860	60262	991340	21978	1004610	1099223	180534	80939	11526	340	83569	358311	106257	97494	6558	1083
Turtru	3182	172271	19517	23643	370731	50774	433738	440300	177131	80268	8568	268	59293	172849	21432	65821	2228	720
Vicpac	10764	1125802	130450	335468	1682273	37612	2236447	1943231	372406	176795	12780	887	279984	639022	246438	170891	11650	2253
Xentro	11465	298065	57844	54956	736370	67568	995387	954945	280417	62615	21395	570	56227	182568	66415	185997	7940	4840
Acrdig	3723	95322	12566	12969	127554	3317	211195	176057	42951	8803	2325	61	12969	39384	13846	11038	290	493
Nemvec	11091	195189	38663	31439	352388	16555	471868	451294	140715	26023	7728	822	33201	115967	43869	22008	720	2866
Alamos	1876	25129	6751	3590	38809	2292	59334	54686	26869	2772	1843	196	4139	13004	4585	3222	110	626
Hydmag	10063	781295	24354	52651	523114	13114	1600002	1603200	87884	21611	6457	137	88455	177439	72636	32408	654	663
Mnelei	819	19076	2498	2040	21975	1114	40673	36885	10309	1416	641	298	1672	5835	2738	1957	44	97
Patmin	12431	168051	38246	23429	323343	20023	417948	334285	118244	22658	10085	536	39125	125155	59870	24383	1087	1899
Lytvar	6695	155181	14477	23328	262937	8618	358365	304340	54509	17760	2380	196	34100	88397	45298	12422	483	1320
Strpur	27390	536488	62112	74549	870510	25606	1210143	1050219	245989	41888	12113	833	111856	319798	150186	38800	1494	2161
Sackow	7960	194897	28209	33132	476886	18386	563168	471632	91102	27861	3889	796	71775	188067	91715	23702	217	1785
Cragig	7609	166216	13236	20100	199100	5921	338377	310504	51685	9408	1146	38	34161	84851	48628	10438	325	631
Lotgig	2808	109370	5595	14130	112113	4060	233541	203880	29951	5001	709	22	10968	35365	19673	5758	144	117
Pinfuc	3163	64730	6006	8063	86857	3064	133990	105143	24841	4348	1060	31	10093	35198	19659	2890	93	200
Aplcal	4116	100317	13317	13819	151092	6925	223847	195953	68789	7955	3121	677	15459	54783	24934	17070	417	922
Ascsuu	1315	38158	3903	6191	35256	960	73989	57029	12999	1309	824	58	7571	10871	2904	3628	75	220
Brumal	3456	124613	6537	12389	91418	3356	250564	222044	23520	3080	595	11	18920	22321	7465	8442	98	241
Burxyl	868	22025	3216	2243	14655	908	35453	19842	12080	1245	998	47	940	3977	1656	1045	56	161
Caeele	608	26047	2816	3202	15177	577	43170	27743	9758	885	430	31	1340	4333	1940	1088	14	139
Hetgly	2484	88951	9397	11205	44257	2289	143206	100388	37860	3365	2528	147	5209	12377	4292	2318	34	893
Hetbac	739	19618	2493	2882	20063	1096	41611	33022	9522	1023	453	10	2473	5202	1862	1447	24	45
Loaloa	391	16561	788	2259	11421	379	31639	25633	3554	507	113	4	2234	3331	1147	663	8	27
Melinc	1576	72700	4729	6034	26735	2077	116043	96715	19621	1674	1167	43	2890	7460	3139	1700	49	100
Oncvol	194	8121	542	1098	7117	155	16104	12876	1811	325	129	9	1215	2121	655	495	16	24
Pripac	1593	28606	5244	7098	35676	1607	61068	36558	20961	2626	1267	137	3945	8520	2349	2884	198	280
Strrat	565	38717	1757	1950	18924	461	68886	65053	5126	841	235	10	2820	4555	2423	740	27	150
Wucban	948	37860	1903	4513	25273	824	70680	58033	7457	751	172	29	5378	7812	2703	1891	52	79
Trispi	2284	69694	7861	7765	54353	1388	128147	91168	20601	1844	2173	30	11157	19353	5807	5159	109	566
Triadh	514	12046	1017	1492	14686	354	31871	28199	2810	747	132	2	1940	4260	1704	1039	25	10
Closin	6559	37643	18520	7625	80249	2856	89595	62713	54831	5480	2949	95	8938	28250	9818	7076	328	1191
Schman	5728	94332	18845	24269	168535	4709	241887	207122	63148	11343	2352	12	22434	48377	21679	10129	101	1035
Schmed	26107	1137002	60600	114121	694681	19696	2176544	1861747	283924	38165	10897	259	104791	190574	85095	25706	500	1165
Ampque	438	26071	1632	2883	53630	2206	70148	68801	6037	3502	299	37	8441	23254	14449	4309	112	48
Helrob	1632	54234	5176	5482	51193	1555	111586	98292	15882	2041	1367	51	8649	15630	6606	3902	50	140
Captel	7566	155568	24406	27425	292792	4511	391158	307159	88999	17358	4469	335	55517	112467	40385	25921	1682	1277
Ixosca	64249	579333	281282	94910	1087690	51457	1385242	1211626	803964	72012	83145	9253	106985	374835	101833	138549	5369	29246
Metocc	1278	13504	5020	4467	22418	1027	24988	9705	21343	1790	1618	164	1644	5815	1494	1882	183	483
Teturt	635	24890	1595	2793	24737	549	56319	49793	4958	1181	98	6	2893	4813	2567	987	22	52
Vardes	209	6380	782	427	12579	263	12928	19643	2500	272	144	34	576	5770	1379	375	13	27
Strmar	3283	71458	10921	11169	84384	4498	156492	131374	35446	5499	1704	863	10268	29546	13574	4804	159	285
Lepsal	17941	961308	39356	90200	815229	21374	2103838	1933502	180279	44173	5005	110	119415	212184	102654	38160	1295	1347
Dappul	6236	131267	22738	19170	128406	4750	254888	204540	77497	8851	6558	440	11268	35270	14925	10824	467	1995
Acrech	1250	40908	3308	4825	32928	534	85773	74221	10825	1316	521	17	5742	10755	5120	1778	34	118
Acypis	14155	396382	39691	36261	249415	30784	822502	763124	117326	11638	9437	1392	42038	75455	34686	23227	658	3058
Aedaeg	29879	543667	86964	94471	574265	29228	1013043	710012	321713	38146	23357	480	64590	183242	62623	47293	1973	4782
Anogam	20426	219887	66431	27171	334912	13404	472745	368625	211747	18183	15574	1134	42440	103245	27502	25622	754	5061
Apimel	1726	72190	5911	8636	30500	707	126008	106280	18068	1190	1653	171	5906	9260	3913	1399	38	488
Attcep	88	5315	439	280	4948	35	11648	7303	2572	540	17	7	298	670	309	177	2	9
Bomter	303	7899	993	1012	6148	234	16446	13738	3265	269	224	20	962	1990	873	429	21	72
Bommor	19303	132817	52648	17768	174245	30944	327804	315483	156785	14316	15270	3130	23262	54067	24231	12226	383	6584
Camflo	943	41249	3513	4158	29079	826	83906	74453	11926	920	907	144	5433	10015	4556	1349	55	286
Culqui	20426	219887	66431	27171	334912	13404	472745	368625	211747	18183	15574	1134	42440	103245	27502	25622	754	5061
Danple	9691	268626	31166	28170	216325	7725	581587	588175	90115	10902	7547	796	25323	70151	37091	12088	377	2037
Dromel	1090	39313	4905	5166	34169	2207	80000	68583	17306	1947	1389	92	4389	10272	3223	4062	195	253
Harsal	1372	35020	7601	4226	38197	1018	77013	63538	24325	1857	2713	333	4496	11743	4839	2953	85	768
Helmel	2874	53026	7956	8720	50499	4544	120984	117367	26873	2820	3011	153	5938	20712	8170	2939	176	817
Linhum	999	26199	3394	2455	21589	1044	54208	47583	11030	1097	818	46	4074	8334	3198	1429	19	273
Lutlon	1500	121378	8162	14831	88506	2651	216726	147494	41641	6478	3375	56	11368	22315	6699	6816	294	596
Mansex	5974	58955	14143	5024	57374	2409	127418	115404	35605	2588	3526	305	6175	17112	7881	3264	100	1351
Maydes	818	28415	2326	4734	20983	433	51398	36095	7082	931	389	2	4784	6107	2365	614	4	136
Megrot	20426	219887	66431	27171	334912	13404	472745	368625	211747	18183	15574	1134	42440	103245	27502	25622	754	5061
Menmol	194	10966	470	945	5305	174	19953	18540	1959	268	85	10	648	1746	885	206	6	18
Nasvit	1378	61310	5381	6804	63889	1731	153023	143610	33098	2206	1460	65	6223	18133	5385	18648	378	419
Pedhum	705	11579	1313	1081	4588	266	18292	16211	5890	213	384	29	476	1254	555	74	1	29
Phlpap	1125	39798	2477	4658	22849	750	70226	52862	12381	1273	361	6	2780	5642	2527	1507	51	219
Pogbar	515	9428	1679	1583	7865	203	19868	15562	5515	292	369	39	1289	2791	1560	621	18	122
Rhopro	5886	347946	22187	34530	241376	8723	619333	574821	109075	7487	8958	184	26793	51914	22598	16670	453	1914
Solinv	4017	89298	16131	10016	76667	3254	21791	168569	48990	5052	4942	555	10713	26432	11651	5105	190	1655
Tricas	1052	51195	6323	4615	24516	1457	87039	74259	17399	1091	641	54	2406	7675	3150	2032	52	291
Capowc	318	1921	2075	426	7684	283	4838	2194	5353	475	918	111	727	2562	624	1115	53	272
Trivag	4474	505987	12753	78629	494214	10476	854769	797970	78169	28379	702	1	48968	116358	56966	32528	721	174
Bignat	850	3052	1278	714	15881	806	9229	14302	7179	2466	89	21	1188	4645	1626	2785	58	77
Phatri	460	3632	1787	824	8283	687	8868	4522	6185	945	402	46	721	2505	970	745	18	179
Fracyl	2674	30826	6334	6274	48576	2584	76805	50976	19855	3920	655	44	7510	13952	4843	3798	140	468
Psemul	16873	118887	50901	24267	239819	13163	300050	157708	144907	16259	8906	395	35214	70669	27610	16087	386	4103
Thapse	173	1351	712	342	6626	377	5294	2664	2594	553	163	24	952	1940	647	633	13	75
Blahom	760	5880	2075	2672	14340	673	16030	7591	6822	1020	466	50	1425	3722	1281	1474	62	397
Nangad	2408	17947	15474	3338	63281	2824	42704	26842	50495	6788	6229	720	5003	21042	4516	6258	654	1503
Hypcat	360	1879	1829	425	12375	538	7057	6801	6890	1061	539	54	747	3051	728	2902	152	142
Aurlim	119	916	349	208	2395	174	2399	1988	946	196	50	1	330	745	177	272	14	49
Albcan	59	821	175	206	1920	58	2212	1045	696	56	26	4	265	629	144	147	6	9
Hyaara	1625	9379	5040	2314	30122	1744	27884	25517	15426	1834	1006	78	2775	9965	3441	3172	109	323
Psecub	433	1741	4523	531	9384	373	4573	2696	8224	988	2452	213	498	2782	516	2283	291	750
Phyinf	24368	90263	84277	19432	346986	24785	258210	233033	283103	32738	19948	1648	28094	108511	33323	47048	2005	8179
Pytult	901	5588	3724	993	22768	914	14920	9696	10704	1943	1304	237	1618	8607	1833	1941	44	455
Sappar	505	1264	3146	303	8645	519	3206	1751	6698	1158	1566	228	614	2712	481	1014	75	582
Aurano	1651	6502	19932	1743	28941	1382	13853	7399	45438	4162	13592	5126	1195	8171	1639	2758	156	7096
Ectsil	6506	22138	31559	5515	109861	6926	60356	33525	90881	10115	11200	1841	9836	40572	11639	11661	781	3988
Cyamer	320	979	1418	395	5273	423	1979	928	4083	433	497	54	583	1955	323	867	38	200
Chlrei	3145	4872	33253	1614	64129	2867	17398	14596	68637	7194	17247	3629	4866	28639	5068	16579	1340	5981
Volcar	4985	18774	30258	5149	92667	4862	56813	50191	83795	9127	11236	1463	12618	38207	8691	16931	1625	3747
Micpus	210	335	1108	95	1509	96	741	661	2408	108	451	208	37	415	117	130	4	424
Ostluc	383	1942	2367	586	4750	241	3829	2099	5482	539	1125	120	247	1334	295	309	8	827
Ast_sp	4	56	60	4	619	27	149	84	145	50	17	1	57	246	47	242	26	2
Chlvar	548	879	7456	130	14730	404	3292	2402	15781	1565	4383	1057	1548	7326	841	5129	662	861
Cocsub	422	1519	3538	410	9563	309	4574	2617	7233	535	1588	325	1158	4317	918	2577	153	459
Aratha	56	744	116	119	1077	42	1715	1416	385	95	12	1	174	299	156	98	8	12
Betnan	6428	233118	21605	27116	298727	7222	523625	452690	69036	20402	5630	196	43145	96405	38606	15298	594	1622
Bradis	1832	19953	8791	3898	58886	1964	53163	42380	31284	5447	3404	308	7429	18828	6929	3852	277	967
Brarap	6070	114187	14342	12315	143591	4244	245159	238257	52277	8510	2652	90	18949	42133	20910	8141	183	1306
Cajcaj	2276	69900	7227	11149	109812	4853	159852	133878	26998	11659	778	77	15426	28629	12090	3191	47	173
Cansat	8282	381829	24449	47598	441668	13814	846205	742967	86568	34559	6007	195	62027	126025	57730	19224	602	1624
Carpap	1853	71720	8458	8726	90652	4235	167437	146822	50041	7284	1721	14	12156	27671	9722	5570	1385	128
Citlan	637	37806	1869	4998	49998	1588	82940	73904	7919	2414	318	6	7614	16674	5957	1303	27	166
Citsin	5246	279353	18616	33066	300594	9052	578910	494503	62689	17622	3810	149	49950	100117	38072	17808	382	1215
Cucsat	3817	128469	13231	21839	136243	3387	266398	223226	64294	9389	2631	252	22315	36736	14308	6668	185	824
Euccam	16836	423463	61618	60288	595461	16133	884284	656020	226362	42325	17479	189	82351	175892	58053	33492	1313	5306
Eutpar	8452	160815	20827	19060	201512	5312	345777	313963	70396	13519	3368	174	27769	60550	28687	13750	462	1634
Fraves	2218	31756	5288	4281	40852	2110	65953	50212	17323	2409	1198	30	6007	13684	5245	2592	206	330
Glymax	10960	443363	34954	74159	700357	37043	890507	670449	194475	54429	7067	108	112376	229357	73205	27125	304	2000
Gosrai	2541	153168	7327	17266	151297	6199	309267	273377	32746	7375	1567	127	29244	53021	22476	5049	155	277
Horvul	1162	20277	4415	3474	55488	1602	59171	44046	17144	3483	1393	56	7344	15367	4877	2026	139	451
Jatcur	6943	152953	21292	22429	178458	6305	346886	295276	73724	14754	2879	495	35818	57540	21309	9070	364	1072
Lacsat	319	7450	653	1254	13506	304	19046	17269	2912	777	42	4	1644	3909	1604	331	10	24
Leeper	15	133	52	18	253	16	277	203	163	30	24	1	26	45	16	14	1	16
Linusi	3320	46100	9676	10515	90761	3451	111806	82649	35027	8649	2322	114	12511	23952	8383	9999	366	936
Lotjap	4436	105417	13343	18314	130453	4819	210014	168495	51655	9160	2516	133	16404	37746	12759	6076	334	1421
Maldom	24159	830057	97387	119376	1291679	33478	1940722	1573925	354050	84086	32626	896	181852	411700	162970	67331	3178	5589
Manesc	1453	23061	7081	6761	89287	2287	57250	69302	20181	4312	1150	9	22464	30829	5435	6803	117	1067
Medtru	12399	303299	28209	37617	383176	14470	664726	566532	86974	21985	4060	132	68568	123145	53029	20286	484	1970
Mimgut	8830	211988	27592	29932	329882	6172	492134	424608	121470	14439	4535	292	36207	131272	53670	7174	70	1656
Musacu	1156	34599	3661	6793	56803	1915	74500	62183	19903	2847	1020	24	8105	16806	7881	3917	59	696
Orysat	16072	108962	63099	15111	216799	10409	245059	205334	153758	18075	25446	1579	27320	71339	27469	20058	1151	9655
Phodac	2080	43606	7316	5932	74544	2509	97954	81222	22909	6495	2214	121	12390	23061	6643	5329	223	532
Phypat	1691	110123	10201	16735	162984	6803	265331	182270	43050	11085	1494	116	19312	48688	22964	8576	92	530
Poptri	7120	244091	18849	31127	327734	5480	545147	480997	69442	18407	3893	88	47902	100503	40061	18739	676	1028
Pruper	1766	67708	5635	8533	98793	2450	159969	127119	24336	7709	1081	37	12165	28934	10005	7203	166	260
Riccom	3400	121661	11679	22096	180233	4030	263689	253965	48913	7312	3884	355	24908	45198	17269	6052	576	820
Selmoe	9343	106417	51103	28807	332184	15165	234677	173313	208226	41798	19280	1633	29419	95357	22546	28989	805	5779
Setita	7258	65450	28902	10182	198319	10219	167459	157906	92861	17049	11858	1262	29092	73797	24637	14651	1038	4185
Sollyc	1956	61885	5262	8517	90547	3190	150403	124696	32794	4734	461	6	12218	26589	10451	4815	1085	203
Sorbic	35153	349718	135441	87510	920707	35292	938108	704001	437298	92606	47243	4667	124072	283549	98297	71608	4011	18940
Thecac	254	15433	744	1670	15920	562	30069	24273	2124	1302	242	1	2804	4165	2242	516	12	18
Triaes	450	5078	1617	898	16203	489	14000	11241	6108	1447	342	18	2111	4564	1254	526	45	187
Vitvin	8576	167480	14136	23600	238385	7317	360571	296329	59951	23305	1935	42	35254	65013	25621	10592	398	708
Zeamay	6719	77667	37993	14061	174834	8886	185753	146544	101666	17462	16844	1939	23954	56342	18790	19859	1302	7383
